sub,NTrials,iTrial,correct_response,response,bars1,bars2,bars3,bars4,bars5,weights1,weights2,weights3,weights4,weights5,condition,RT
1,100,50,76.66666666666666,65.0,88.0,44.0,42.0,98.0,32.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2430
1,100,51,40.66666666666666,36.0,1.0,87.0,6.0,34.0,82.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2531
1,100,52,23.666666666666664,43.0,8.0,31.0,94.0,32.0,62.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2462
1,100,53,51.66666666666666,52.0,75.0,66.0,2.0,14.0,94.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2012
1,100,54,62.0,61.0,56.0,85.0,72.0,45.0,80.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2581
1,100,55,48.33333333333333,47.0,18.0,54.0,98.0,73.0,36.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,5332
1,100,56,60.33333333333333,52.0,70.0,16.0,51.0,95.0,51.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,9259
1,100,57,42.33333333333333,45.0,20.0,87.0,0.0,20.0,11.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3847
1,100,58,57.33333333333333,40.0,81.0,14.0,16.0,77.0,65.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,4703
1,100,59,46.33333333333333,54.0,44.0,29.0,87.0,66.0,35.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1898
1,100,60,56.0,46.0,34.0,73.0,52.0,61.0,82.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2392
1,100,61,51.0,61.0,8.0,81.0,43.0,64.0,87.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,4036
1,100,62,44.0,44.0,42.0,15.0,86.0,75.0,13.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3578
1,100,63,54.0,59.0,79.0,35.0,20.0,48.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,6397
1,100,64,51.66666666666666,44.0,52.0,46.0,1.0,57.0,31.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3798
1,100,65,42.66666666666666,65.0,16.0,13.0,24.0,99.0,63.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2006
1,100,66,42.66666666666666,65.0,16.0,13.0,24.0,99.0,63.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2006
1,100,67,62.0,44.0,59.0,48.0,42.0,79.0,37.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,6963
1,100,68,69.66666666666666,79.0,86.0,42.0,60.0,81.0,91.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,5329
1,100,69,48.0,47.0,23.0,46.0,84.0,75.0,78.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2391
1,100,70,54.99999999999999,31.0,47.0,56.0,17.0,62.0,58.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,9679
1,100,71,42.33333333333333,61.0,54.0,71.0,87.0,2.0,91.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1988
1,100,72,72.0,57.0,76.0,90.0,73.0,50.0,46.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1561
1,100,73,49.66666666666666,49.0,67.0,45.0,67.0,37.0,75.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3379
1,100,74,48.66666666666666,57.0,84.0,41.0,69.0,21.0,25.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,9966
1,100,75,57.66666666666666,43.0,16.0,62.0,4.0,95.0,65.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3554
1,100,76,57.66666666666666,43.0,16.0,62.0,4.0,95.0,65.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3554
1,100,77,61.66666666666666,72.0,55.0,56.0,81.0,74.0,14.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1724
1,100,78,33.666666666666664,50.0,42.0,0.0,91.0,59.0,69.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2971
1,100,79,77.66666666666666,67.0,75.0,60.0,1.0,98.0,33.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2201
1,100,80,77.66666666666666,67.0,75.0,60.0,1.0,98.0,33.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2201
1,100,81,64.0,84.0,58.0,55.0,85.0,79.0,61.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1482
1,100,82,38.333333333333336,44.0,63.0,51.0,66.0,1.0,5.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2477
1,100,83,50.0,33.0,87.0,45.0,46.0,18.0,39.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,4533
1,100,84,37.66666666666666,35.0,23.0,89.0,65.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3835
1,100,85,71.66666666666666,53.0,83.0,92.0,22.0,40.0,62.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1362
1,100,86,71.66666666666666,53.0,83.0,92.0,22.0,40.0,62.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1362
1,100,87,42.66666666666666,54.0,12.0,85.0,7.0,31.0,98.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3244
1,100,88,53.99999999999999,52.0,65.0,41.0,29.0,56.0,75.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,6876
1,100,89,55.33333333333333,62.0,76.0,27.0,67.0,63.0,24.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,5241
1,100,90,43.66666666666666,61.0,60.0,53.0,68.0,18.0,61.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,5006
1,100,91,43.66666666666666,61.0,60.0,53.0,68.0,18.0,61.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,5006
1,100,92,43.66666666666666,61.0,60.0,53.0,68.0,18.0,61.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,5006
1,100,93,15.666666666666664,32.0,23.0,15.0,45.0,9.0,51.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2422
1,100,94,63.33333333333333,78.0,77.0,16.0,10.0,97.0,84.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1982
1,100,95,38.0,40.0,36.0,30.0,17.0,48.0,17.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2259
1,100,96,52.66666666666666,61.0,76.0,64.0,36.0,18.0,85.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2871
1,100,97,19.0,55.0,26.0,2.0,94.0,29.0,65.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1933
1,100,98,73.66666666666666,67.0,95.0,27.0,99.0,99.0,58.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3018
1,100,99,73.66666666666666,67.0,95.0,27.0,99.0,99.0,58.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3018
1,100,100,66.66666666666666,50.0,98.0,68.0,65.0,34.0,7.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2463
