sub,NTrials,iTrial,correct_response,response,bars1,bars2,bars3,bars4,bars5,weights1,weights2,weights3,weights4,weights5,condition,RT
5,100,63,27.33333333333333,47.0,73.0,41.0,4.0,5.0,63.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,1978.499999968335
5,100,64,16.666666666666668,19.0,0.0,1.0,48.0,2.0,12.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2006.5999999642368
5,100,65,52.0,50.0,80.0,64.0,64.0,12.0,44.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3087.1999999508257
5,100,66,43.66666666666666,40.0,92.0,49.0,21.0,18.0,62.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2436.4000000059605
5,100,67,67.33333333333333,64.0,99.0,40.0,86.0,17.0,18.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,1834.7000000067053
5,100,68,89.0,69.0,96.0,72.0,71.0,100.0,59.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2563.199999975041
5,100,69,59.33333333333333,76.0,71.0,80.0,38.0,69.0,75.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2284.299999999348
5,100,70,55.0,59.0,78.0,4.0,8.0,79.0,82.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2205.6000000447966
5,100,71,61.0,51.0,87.0,93.0,23.0,73.0,50.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,5348.100000002887
5,100,72,25.666666666666664,20.0,60.0,43.0,16.0,1.0,68.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2245.8000000333413
5,100,73,24.0,31.0,4.0,6.0,52.0,16.0,67.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2504.7999999951567
5,100,74,55.33333333333333,41.0,59.0,4.0,76.0,31.0,93.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,4226.499999989755
5,100,75,65.33333333333333,35.0,53.0,58.0,50.0,93.0,11.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2925.0999999931078
5,100,76,34.0,48.0,37.0,13.0,65.0,0.0,68.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2023.1999999959955
5,100,77,36.66666666666666,38.0,37.0,39.0,18.0,55.0,39.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2139.2999999807216
5,100,78,85.0,65.0,90.0,27.0,70.0,95.0,39.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3416.4999999920838
5,100,79,51.0,54.0,87.0,77.0,36.0,30.0,31.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2211.899999994785
5,100,80,40.66666666666666,63.0,33.0,55.0,38.0,51.0,84.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,1795.0000000419095
5,100,81,22.666666666666664,31.0,11.0,5.0,35.0,22.0,46.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2067.800000018906
5,100,82,37.66666666666666,29.0,22.0,32.0,52.0,39.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,5103.999999992084
5,100,83,32.666666666666664,27.0,67.0,78.0,31.0,0.0,10.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,20603.999999992084
5,100,84,90.0,89.0,82.0,53.0,98.0,90.0,23.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2874.4000000297087
5,100,85,34.0,33.0,8.0,42.0,77.0,17.0,56.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2403.700000024401
5,100,86,54.0,47.0,98.0,28.0,40.0,24.0,95.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2917.3999999766243
5,100,87,48.66666666666666,51.0,67.0,23.0,63.0,16.0,50.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2942.500000004657
5,100,88,59.33333333333333,37.0,82.0,99.0,9.0,87.0,94.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3082.500000018627
5,100,89,63.99999999999999,52.0,91.0,75.0,27.0,74.0,55.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2235.09999999078
5,100,90,85.33333333333333,76.0,81.0,14.0,87.0,88.0,98.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2127.9999999678694
5,100,91,40.0,36.0,46.0,93.0,23.0,51.0,77.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3637.899999972433
5,100,92,62.33333333333333,74.0,48.0,74.0,98.0,41.0,77.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2119.399999966845
5,100,93,20.666666666666664,19.0,14.0,35.0,10.0,38.0,11.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2601.699999999255
5,100,94,40.66666666666666,55.0,49.0,83.0,52.0,21.0,60.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2614.899999985937
5,100,95,38.99999999999999,45.0,20.0,70.0,92.0,5.0,55.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2255.5999999749474
5,100,96,62.66666666666666,39.0,79.0,16.0,93.0,16.0,40.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,1886.7999999783933
5,100,97,74.33333333333333,87.0,56.0,14.0,77.0,90.0,94.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,1904.7000000136904
5,100,98,58.66666666666666,82.0,13.0,98.0,98.0,65.0,2.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2345.0999999768105
5,100,99,49.99999999999999,56.0,89.0,57.0,47.0,14.0,63.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2931.700000015553
5,100,100,49.99999999999999,56.0,89.0,57.0,47.0,14.0,63.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2931.700000015553
